CODIGO_REGION|NOMBRE_REGION
0801000195A|CIRCUITO ENRIQUE CARBO
1701200057A|CIRCUITO ESCOIPE
0801000202A|CIRCUITO ESCRIÑA
16009004113|CIRCUITO ESCUELA 16
21003000139|CIRCUITO ESMERALDA
21011000055|CIRCUITO ESPERANZA
2102200254A|CIRCUITO ESPIN
08001000049|CIRCUITO ESPINILLO
08001000052|CIRCUITO ESPINILLO NORTE
1201200040B|CIRCUITO ESQ.DEL NORTE
18004000047|CIRCUITO ESQUINA COLORADA
12014000046|CIRCUITO EST. CASTRO BARROS
1200400012A|CIRCUITO EST. MAZAN
18012000083|CIRCUITO EST. SANCHEZ DE LORIA
08003000073|CIRCUITO ESTACAS
22005000038|CIRCUITO ESTACION ATAMISQUI
21003000144|CIRCUITO ESTACION CLUCELLAS
08008000147|CIRCUITO ESTACION ECHAGÜE
1701500067E|CIRCUITO ESTACION LOS BAÑOS
08008000151|CIRCUITO ESTACION MANSILLA
22024000205|CIRCUITO ESTACION ROBLES
08008000146|CIRCUITO ESTACION SOLA
08001000039|CIRCUITO ESTACION SOSA
18001000004|CIRCUITO ESTACION TERMINAL
08013000247|CIRCUITO ESTACION YERUA
1900200026A|CIRCUITO ESTANCIA GRANDE
08013000246|CIRCUITO ESTANCIA GRANDE
22001000005|CIRCUITO ESTE
22006000044|CIRCUITO ESTE
21012000283|CIRCUITO ESTEBAN RAMS
22004000033|CIRCUITO ESTEROS
2101900208B|CIRCUITO ESTHER
1301300099A|CIRCUITO EUGENIO BUSTOS
21003000119|CIRCUITO EUSEBIA Y CAROLINA
21003000149|CIRCUITO EUSTOLIA
14006000035|CIRCUITO F. AMEGHINO
08015000282|CIRCUITO FABRICA
14001000009|CIRCUITO FACHINAL
18017000124|CIRCUITO FALDA DEL FICAL
11019000080|CIRCUITO FALUCHO
16009004115|CIRCUITO FASTA
16001000113|CIRCUITO FATIMA
08014000252|CIRCUITO FEDERAL
21011000060|CIRCUITO FELICIA
08016000288|CIRCUITO FELICIANO
22021000180|CIRCUITO FERNANDEZ
21003000150|CIRCUITO FIDELA
2101300345A|CIRCUITO FIGHIERA
1700600027C|CIRCUITO FINCA SANTA ROSA
2100600390A|CIRCUITO FIRMAT
21007000248|CIRCUITO FLOR DE ORO
21007000239|CIRCUITO FLORENCIA
2102200259A|CIRCUITO FLORIDA
22021000178|CIRCUITO FORRES
19009000104|CIRCUITO FORTIN EL PATRIA
22007000068|CIRCUITO FORTIN INCA
21022000268|CIRCUITO FORTIN OLMOS
19009000105|CIRCUITO FORTUNA
16009004124|CIRCUITO FOUROUS
19002000017|CIRCUITO FRAGA
10007000066|CIRCUITO FRAILE PINTADO
21011000053|CIRCUITO FRANCK
13006000054|CIRCUITO FRAY LUIS BELTRAN
21020000420|CIRCUITO FRAY LUIS BELTRAN
22009000077|CIRCUITO FRIAS
08013000237|CIRCUITO FRIGORIFICO YUQUERI
2100300134A|CIRCUITO FRONTERA
2102000417A|CIRCUITO FUENTES
21013000352|CIRCUITO FUNES
21018000094|CIRCUITO GABOTO
08007000135|CIRCUITO GALARZA
21003000112|CIRCUITO GALISTEO
21018000083|CIRCUITO GALVEZ
1700500025D|CIRCUITO GAONA
21022000257|CIRCUITO GARABATO
21003000147|CIRCUITO GARIBALDI
14009000057|CIRCUITO GARUHAPE
14001000008|CIRCUITO GARUPA
1400100008C|CIRCUITO GARUPA
22026000219|CIRCUITO GARZA
21012000292|CIRCUITO GATO COLORADO
14004000026|CIRCUITO GDOR LOPEZ
14007000038|CIRCUITO GDOR. ROCA
08009000172|CIRCUITO GENACITO SUR ESTE
1700800040B|CIRCUITO GENERAL BALLIVIAN
08018000311|CIRCUITO GENERAL CAMPOS
16002000007|CIRCUITO GENERAL CONESA
16002000008|CIRCUITO GENERAL E.FRIAS
2100400379B|CIRCUITO GENERAL GELLY
1700300012A|CIRCUITO GENERAL GUEMES
1700300012E|CIRCUITO GENERAL GUEMES
1700300012D|CIRCUITO GENERAL GUEMES
1700300012B|CIRCUITO GENERAL GUEMES
1700300012C|CIRCUITO GENERAL GUEMES
13006000047|CIRCUITO GENERAL GUTIERREZ
2101300362C|CIRCUITO GENERAL LAGOS
1700800042C|CIRCUITO GENERAL MOSCONI
13006000052|CIRCUITO GENERAL ORTEGA
1700500022E|CIRCUITO GENERAL PIZARRO
21018000081|CIRCUITO GESSLER
19008000097|CIRCUITO GIGANTE
08010000202|CIRCUITO GILBERT
22016000132|CIRCUITO GIRARDET
11009000032|CIRCUITO GOB. DUVAL
1300200027A|CIRCUITO GOBERNADOR BENEGAS
21019000213|CIRCUITO GOBERNADOR CRESPO
20004000013|CIRCUITO GOBERNADOR GREGORES
20001000007|CIRCUITO GOBERNADOR MOYANO
21002000372|CIRCUITO GODEKEN
2100400378A|CIRCUITO GODOY
21022000261|CIRCUITO GOLONDRINA
13016000115|CIRCUITO GOUDGE
14008000045|CIRCUITO GRAL ALVEAR
16012000059|CIRCUITO GRAL ENRIQUE GODOY
16012000070|CIRCUITO GRAL FERNANDEZ ORO
22001000004|CIRCUITO GRAL PAZ
14007000041|CIRCUITO GRAL URQUIZA
11022000093|CIRCUITO GRAL. ACHA
11010000035|CIRCUITO GRAL. CAMPOS
11015000057|CIRCUITO GRAL. PICO
11015000058|CIRCUITO GRAL. PICO
11011000040|CIRCUITO GRAL. SAN MARTIN
22012000103|CIRCUITO GRAMILLA
18017000131|CIRCUITO GRAN CHINA
21013000355|CIRCUITO GRANADERO BAIGORRIA
2201600139B|CIRCUITO GRANADERO GATICA
08004000085|CIRCUITO GRAPSCHENTAL
21012000289|CIRCUITO GREGORIA PEREZ DE DENIS
21011000061|CIRCUITO GRUTLY
1701400063A|CIRCUITO GUACHIPAS
21007000242|CIRCUITO GUADALUPE NORTE
08007000128|CIRCUITO GUALEGUAY
08010000182|CIRCUITO GUALEGUAYCHU NORTE
08010000183|CIRCUITO GUALEGUAYCHU SUD
08017000300|CIRCUITO GUALEGUAYCITO
22011000101|CIRCUITO GUAMPACHA
2200500040A|CIRCUITO GUANACO SOMBREANA
1200600023C|CIRCUITO GUANCHIN
12008000032|CIRCUITO GUANDACOL
14008000051|CIRCUITO GUARANI
22007000069|CIRCUITO GUARDIA ESCOLTA
16001000004|CIRCUITO GUARDIA MITRE
11010000036|CIRCUITO GUATRACHE
2102200256A|CIRCUITO GUAYCURU
22026000216|CIRCUITO GUAYPE
15006000620|CIRCUITO GUAÑACOS
10001000012|CIRCUITO GUERRERO Y T.DE REYES
19005000056|CIRCUITO GUZMAN
14007000040|CIRCUITO H. YRIGOYEN
08001000046|CIRCUITO HASENKAMP
21005000106|CIRCUITO HELVECIA
08001000043|CIRCUITO HERNANDARIAS
08006000117|CIRCUITO HERNANDEZ
08009000178|CIRCUITO HERRERA
22002000021|CIRCUITO HERRERA
21016000179|CIRCUITO HERSILIA
1700800041C|CIRCUITO HICKMAN
22024000206|CIRCUITO HIGUERA
1300300030D|CIRCUITO HIGUERITA
08005000109|CIRCUITO HINOJAL
21011000041|CIRCUITO HIPATIA
1700700032B|CIRCUITO HIPOLITO YRIGOYEN
1700600029E|CIRCUITO HITO N°1
1701500067C|CIRCUITO HORCONES
1001100090B|CIRCUITO HORNADITAS
18004000050|CIRCUITO HOSPITAL MARCIAL QUIROGA
22005000040|CIRCUITO HOYON
15015001530|CIRCUITO HUA HUM
1001000088A|CIRCUITO HUACALERA
22004000032|CIRCUITO HUACHANA
18017000132|CIRCUITO HUACO
1701900088B|CIRCUITO HUALFIN
21016000181|CIRCUITO HUANQUEROS
15004000420|CIRCUITO HUANTRAICO
15008000860|CIRCUITO HUARENCHENQUE
15014001410|CIRCUITO HUECHULAFQUEN
2100300120B|CIRCUITO HUGENTOBLER
2100600401B|CIRCUITO HUGHES
15006000650|CIRCUITO HUINGANCO
21003000117|CIRCUITO HUMBERTO PRIMO
21011000056|CIRCUITO HUMBOLDT
15008000830|CIRCUITO HUNCAL
2101300355A|CIRCUITO IBARLUCEA
08011000208|CIRCUITO IBICUY
22002000023|CIRCUITO ICAÑO
2200100007A|CIRCUITO INDEPENDENCIA
16009004130|CIRCUITO INDUSTRIAL
11019000081|CIRCUITO ING. LUIGGI
2100700227A|CIRCUITO INGENIERO CHANOURDIE
1300500043A|CIRCUITO INGENIERO GUSTAVO AN
16012000060|CIRCUITO INGENIERO HUERGO
16006000028|CIRCUITO INGENIERO JACOBACCI
08012000218|CIRCUITO INGENIERO SAJAROFF
11006000022|CIRCUITO INTENDENTE ALVEAR
21022000259|CIRCUITO INTIYACO
2201000094A|CIRCUITO INVERNADA NORTE
08010000193|CIRCUITO IRAZUSTA
21018000085|CIRCUITO IRIGOYEN
1700900046A|CIRCUITO IRUYA
1700900048C|CIRCUITO ISLA DE CAÑAS
08004000097|CIRCUITO ISLETAS
14006000033|CIRCUITO ITACARUARE
21011000077|CIRCUITO ITUZAINGO
11011000042|CIRCUITO JACINTO ARAUZ
21011000050|CIRCUITO JACINTO L. ARAUZ
13016000122|CIRCUITO JAIME PRATS
20001000002|CIRCUITO JARAMILLO
16001000120|CIRCUITO JARDIN
14007000043|CIRCUITO JARDIN AMERICA
1900100009B|CIRCUITO JARILLA
1701800083B|CIRCUITO JASIMANA
1700500024A|CIRCUITO JOAQUIN VICTOR GONZALEZ
13005000042|CIRCUITO JOCOLI
21003000134|CIRCUITO JOSEFINA
2100300134B|CIRCUITO JOSEFINA
2100400379A|CIRCUITO JUAN B. MOLINA
19003000041|CIRCUITO JUAN JORBA
19003000038|CIRCUITO JUAN LLERENA
1900100005B|CIRCUITO JUAN W. GEZ
19001000002|CIRCUITO JUANA KOSLAY
22005000039|CIRCUITO JUANILLO
08012000221|CIRCUITO JUBILEO
10010000086|CIRCUITO JUELLA
22013000119|CIRCUITO JUMI POZO
2100400377C|CIRCUITO JUNCAL
15014001400|CIRCUITO JUNIN DE LOS ANDES
15010001090|CIRCUITO KILCA
21022000271|CIRCUITO KILOMETRO 302
21007000241|CIRCUITO KILOMETRO 41
08001000018|CIRCUITO KILOMETRO 5 1/2
1300300032A|CIRCUITO KILOMETRO 8
16009004103|CIRCUITO KM 10
08003000066|CIRCUITO KM 160 - SIR LEONARD
16009004102|CIRCUITO KM 20
2201300110A|CIRCUITO KM 88
2000100005A|CIRCUITO KOLUEL KAIKE Y EA. PICO TRUNCADO
14004000021|CIRCUITO L.N.ALEM
11003000011|CIRCUITO LA ADELA
10001000013|CIRCUITO LA ALMONA-JUAN GALAN
19003000035|CIRCUITO LA ANGELINA
22006000049|CIRCUITO LA AURORA
18004000052|CIRCUITO LA BEBIDA
08013000236|CIRCUITO LA BIANCA
1701400064A|CIRCUITO LA BODEGUITA
19007000084|CIRCUITO LA BOTIJA
21017000279|CIRCUITO LA BRAVA
22010000088|CIRCUITO LA BREA
10003000026|CIRCUITO LA CABAÑA
1701800082B|CIRCUITO LA CABAÑA
21016000175|CIRCUITO LA CABRAL
1700200008A|CIRCUITO LA CALDERA
19008000098|CIRCUITO LA CALERA
2101900215A|CIRCUITO LA CAMILA
19007000087|CIRCUITO LA CANADA
1701600073A|CIRCUITO LA CANDELARIA
10007000057|CIRCUITO LA CANDELARIA
1701100053B|CIRCUITO LA CANDELARIA
13008000068|CIRCUITO LA CARRERA
22010000087|CIRCUITO LA CAÑADA
18009000073|CIRCUITO LA CAÑADA
18010000076|CIRCUITO LA CAÑADA
1300300030E|CIRCUITO LA CAÑADITA
2100600385C|CIRCUITO LA CHISPA
1001400115B|CIRCUITO LA CIENAGA
10009000080|CIRCUITO LA CIENAGA
1300400034C|CIRCUITO LA CIENEGUITA
1301400101A|CIRCUITO LA CIENEGUITA
21016000199|CIRCUITO LA CLARA
08015000276|CIRCUITO LA CLARITA
19005000062|CIRCUITO LA COCHA
13010000081|CIRCUITO LA COLONIA
13013000099|CIRCUITO LA CONSULTA
2201200107A|CIRCUITO LA COSTOSA
08013000242|CIRCUITO LA CRIOLLA
21019000216|CIRCUITO LA CRIOLLA
22006000047|CIRCUITO LA DARSENA
13014000102|CIRCUITO LA DORMIDA
1700600028D|CIRCUITO LA ENTRADA
1700600029B|CIRCUITO LA ESPERANZA
20007000020|CIRCUITO LA ESPERANZA
10005000037|CIRCUITO LA ESPERANZA
19003000037|CIRCUITO LA ESQUINA
1700700039A|CIRCUITO LA ESTRELLA
1701100052D|CIRCUITO LA FALDA
1701000049B|CIRCUITO LA FALDA
1300100022A|CIRCUITO LA FAVORITA
08001000011|CIRCUITO LA FLORESTA
19002000025|CIRCUITO LA FLORIDA
22021000174|CIRCUITO LA FLORIDA
21022000253|CIRCUITO LA GALLARETA
11004000014|CIRCUITO LA GLORIA
21009000034|CIRCUITO LA GUARDIA
22010000090|CIRCUITO LA GUARDIA
13016000123|CIRCUITO LA GUEVARINA
11007000025|CIRCUITO LA HUMADA
22010000094|CIRCUITO LA INVERNADA
22017000147|CIRCUITO LA ISLA
1201600052B|CIRCUITO LA ISLA
22006000048|CIRCUITO LA ISLA
1201700058B|CIRCUITO LA JARILLA
1201700055D|CIRCUITO LA LAGUNA
18010000077|CIRCUITO LA LAJA
18002000038|CIRCUITO LA LEGUA
13011000087|CIRCUITO LA LIBERTAD
15016001640|CIRCUITO LA LIPELA
13016000114|CIRCUITO LA LLAVE
16009004127|CIRCUITO LA LLAVE
21007000220|CIRCUITO LA LOLA
2101700277A|CIRCUITO LA LOMA
21016000205|CIRCUITO LA LUCILA
1801600113A|CIRCUITO LA MAJADITA
11018000071|CIRCUITO LA MARUJA
13018000133|CIRCUITO LA MARZOLINA
10005000045|CIRCUITO LA MENDIETA
1701100054A|CIRCUITO LA MERCED
1702100091D|CIRCUITO LA MERCED DE ARRIBA
22013000116|CIRCUITO LA NORIA
2101100055D|CIRCUITO LA ORILLA
1701500067F|CIRCUITO LA PALATA
22025000209|CIRCUITO LA PALIZA
1702000089D|CIRCUITO LA PAYA
08003000059|CIRCUITO LA PAZ
1700600028G|CIRCUITO LA PAZ
21011000067|CIRCUITO LA PELADA
21019000217|CIRCUITO LA PENCA Y CARAGUATA
08001000051|CIRCUITO LA PICADA
15011001140|CIRCUITO LA PICAZA
1702200099A|CIRCUITO LA POMA
2100700223A|CIRCUITO LA POTASA
1701900087A|CIRCUITO LA PUERTA
19001000003|CIRCUITO LA PUNTA
1700600029I|CIRCUITO LA PUNTANA
18008000064|CIRCUITO LA PUNTILLA
1300700060A|CIRCUITO LA PUNTILLA
10015000118|CIRCUITO LA QUIACA
11014000053|CIRCUITO LA REFORMA
18017000126|CIRCUITO LA REPRESA
2100700232A|CIRCUITO LA RESERVA
1200100001R|CIRCUITO LA RIOJA (CAPITAL)
1200100001S|CIRCUITO LA RIOJA (CAPITAL)
1200100001O|CIRCUITO LA RIOJA (CAPITAL)
1200100001J|CIRCUITO LA RIOJA (CAPITAL)
1200100002B|CIRCUITO LA RIOJA (CAPITAL)
1200100001M|CIRCUITO LA RIOJA (CAPITAL)
1200100002D|CIRCUITO LA RIOJA (CAPITAL)
1200100001P|CIRCUITO LA RIOJA (CAPITAL)
1200100001V|CIRCUITO LA RIOJA (CAPITAL)
1200100001L|CIRCUITO LA RIOJA (CAPITAL)
1200100001C|CIRCUITO LA RIOJA (CAPITAL)
1200100001H|CIRCUITO LA RIOJA (CAPITAL)
1200100002C|CIRCUITO LA RIOJA (CAPITAL)
1200100001U|CIRCUITO LA RIOJA (CAPITAL)
1200100001A|CIRCUITO LA RIOJA (CAPITAL)
1200100001D|CIRCUITO LA RIOJA (CAPITAL)
1200100002A|CIRCUITO LA RIOJA (CAPITAL)
1200100001G|CIRCUITO LA RIOJA (CAPITAL)
1200100001W|CIRCUITO LA RIOJA (CAPITAL)
1200100001E|CIRCUITO LA RIOJA (CAPITAL)
1200100001T|CIRCUITO LA RIOJA (CAPITAL)
1200100001Q|CIRCUITO LA RIOJA (CAPITAL)
1200100001X|CIRCUITO LA RIOJA (CAPITAL)
1200100001F|CIRCUITO LA RIOJA (CAPITAL)
1200100001I|CIRCUITO LA RIOJA (CAPITAL)
1200100001N|CIRCUITO LA RIOJA (CAPITAL)
1200100001K|CIRCUITO LA RIOJA (CAPITAL)
1200100001B|CIRCUITO LA RIOJA (CAPITAL)
21016000201|CIRCUITO LA RUBIA
2100700244A|CIRCUITO LA SARITA
1702100095A|CIRCUITO LA SILLETA
22027000223|CIRCUITO LA SIMONA
10003000027|CIRCUITO LA TOMA
19002001801|CIRCUITO LA TOMA (1801)
19002001802|CIRCUITO LA TOMA (1802)
19002001803|CIRCUITO LA TOMA (1803)
19002001804|CIRCUITO LA TOMA (1804)
1201100037B|CIRCUITO LA TORRE
19002000019|CIRCUITO LA TOTORA
1700600027A|CIRCUITO LA UNION
21004000378|CIRCUITO LA VANGUARDIA
21007000244|CIRCUITO LA VANGUARDIA
19009000112|CIRCUITO LA VERDE
19005000061|CIRCUITO LA VERTIENTE
1701300059A|CIRCUITO LA VIÑA
10001000014|CIRCUITO LA VIÑA-CHIJRA
2100600393A|CIRCUITO LABORDEBOY
15015001560|CIRCUITO LAGO HERMOSO
15015001510|CIRCUITO LAGO LOLOG - SAN MARTIN DE LOS ANDES OESTE
15015001570|CIRCUITO LAGO MELIQUINA
2000400012B|CIRCUITO LAGO POSADAS
15002000290|CIRCUITO LAGUNA BLANCA
16006000030|CIRCUITO LAGUNA BLANCA
1700500024B|CIRCUITO LAGUNA BLANCA
08005000107|CIRCUITO LAGUNA DEL PESCADO
21009000027|CIRCUITO LAGUNA PAIVA
16011000049|CIRCUITO LAMARQUE
21021000159|CIRCUITO LANDETA
21007000227|CIRCUITO LANTERI
22009000078|CIRCUITO LAPRIDA
19004000046|CIRCUITO LARCA
2100800413C|CIRCUITO LARGUIA
21018000080|CIRCUITO LARRECHEA
08014000265|CIRCUITO LAS ACHIRAS
2101600181A|CIRCUITO LAS AVISPAS
21021000163|CIRCUITO LAS BANDURRIAS
19001000011|CIRCUITO LAS BARRANCAS
13006000056|CIRCUITO LAS BARRANCAS
16007000032|CIRCUITO LAS BAYAS
1701100052C|CIRCUITO LAS BLANCAS
10001000015|CIRCUITO LAS CAPILLAS
21017000281|CIRCUITO LAS CATALINAS
13014000101|CIRCUITO LAS CATITAS
2100500106A|CIRCUITO LAS CAÑAS
2202200190A|CIRCUITO LAS CEJAS
2201700145A|CIRCUITO LAS CHACRAS
19005000053|CIRCUITO LAS CHACRAS
18007000063|CIRCUITO LAS CHACRITAS
08018000314|CIRCUITO LAS COLONIAS
15011001100|CIRCUITO LAS COLORADAS
1701700076A|CIRCUITO LAS CONCHAS
15011001150|CIRCUITO LAS CORTADERAS
1702000090C|CIRCUITO LAS CORTADERAS
1700100004B|CIRCUITO LAS COSTAS
1702100097D|CIRCUITO LAS CUEVAS
08004000091|CIRCUITO LAS CUEVAS
22018000153|CIRCUITO LAS DELICIAS
1700500022B|CIRCUITO LAS FLACAS
18018000135|CIRCUITO LAS FLORES
16001000114|CIRCUITO LAS FLORES,INDEPENDENCIA,GOB.C
08001000044|CIRCUITO LAS GARZAS
21007000228|CIRCUITO LAS GARZAS
1600300009A|CIRCUITO LAS GRUTAS
20001000006|CIRCUITO LAS HERAS
1700900047A|CIRCUITO LAS HIGUERAS
13006000055|CIRCUITO LAS ISLAS
19003000031|CIRCUITO LAS ISLETAS
1701400065B|CIRCUITO LAS JUNTAS
18013000092|CIRCUITO LAS LAGUNAS
15009000900|CIRCUITO LAS LAJAS
15009000910|CIRCUITO LAS LAJAS - FUERA DE RADIO
1700500021A|CIRCUITO LAS LAJITAS
18010000078|CIRCUITO LAS LOMITAS
13016000118|CIRCUITO LAS MALVINAS
1701200056D|CIRCUITO LAS MORAS
08009000179|CIRCUITO LAS MOSCAS
15006000670|CIRCUITO LAS OVEJAS
1701100053D|CIRCUITO LAS PALMAS
18001000027|CIRCUITO LAS PALMAS
2100700246A|CIRCUITO LAS PALMAS
21016000200|CIRCUITO LAS PALMERAS
19006000067|CIRCUITO LAS PALOMAS
13016000110|CIRCUITO LAS PAREDES
21001000403|CIRCUITO LAS PAREJAS
21021000169|CIRCUITO LAS PETACAS
22009000082|CIRCUITO LAS PEÑAS
1701100054B|CIRCUITO LAS PIRCAS
16009004123|CIRCUITO LAS QUINTAS
2100100404A|CIRCUITO LAS ROSAS
13012000092|CIRCUITO LAS ROSAS
18009000071|CIRCUITO LAS TAPIAS
22022000193|CIRCUITO LAS TERMAS
22016000142|CIRCUITO LAS TINAJAS
1300200027B|CIRCUITO LAS TORTUGAS
21007000235|CIRCUITO LAS TOSCAS
1702000089E|CIRCUITO LAS TRANCAS
21011000054|CIRCUITO LAS TUNAS
08001000036|CIRCUITO LAS TUNAS
19003000032|CIRCUITO LAVAISSE
1700600028H|CIRCUITO LAVALLE
16001000105|CIRCUITO LAVALLE
22011000098|CIRCUITO LAVALLE
21006000391|CIRCUITO LAZZARINO
19007000080|CIRCUITO LEANDRO N. ALEM
21003000123|CIRCUITO LEHMANN
10001000019|CIRCUITO LEON-LOZANO
16009004119|CIRCUITO LERA
22022000184|CIRCUITO LESCANO
1700200009B|CIRCUITO LESSER
10007000053|CIRCUITO LIB.GRAL.SAN MARTIN
08009000173|CIRCUITO LIBAROS
2201600144A|CIRCUITO LIBERTAD
08004000092|CIRCUITO LIBERTADOR SAN MARTIN
2201600139A|CIRCUITO LILO VIEJO
22015000129|CIRCUITO LIMACHE
11014000054|CIRCUITO LIMAY MAHUIDA
1701000050C|CIRCUITO LIPEO
1701000049F|CIRCUITO LIZOITE
2201400125A|CIRCUITO LLAJTA MAUCA
21009000030|CIRCUITO LLAMBI CAMPBELL
21012000284|CIRCUITO LOGROÑO
22025000211|CIRCUITO LOMA BLANCA
08013000239|CIRCUITO LOMA NEGRA
19008000095|CIRCUITO LOMAS BLANCAS
08001000013|CIRCUITO LOMAS DEL MIRADOR
19006000066|CIRCUITO LOMITA
15010001080|CIRCUITO LONCO LUAN
16013000073|CIRCUITO LONCO VACA
15008000800|CIRCUITO LONCOPUE
15008000810|CIRCUITO LONCOPUE FUERA DE RADIO
11004000015|CIRCUITO LONQUIMAY
21018000082|CIRCUITO LOPEZ
14003000020|CIRCUITO LORETO
1701700077C|CIRCUITO LOROHUASI
1201600054B|CIRCUITO LOS AGUIRRES
15009000950|CIRCUITO LOS ALAZANES
1000300025B|CIRCUITO LOS ALISOS
21022000263|CIRCUITO LOS AMORES
20002000009|CIRCUITO LOS ANTIGUOS
13011000086|CIRCUITO LOS ARBOLES
1301200094A|CIRCUITO LOS ARBOLES
18013000093|CIRCUITO LOS BERROS
1700600028E|CIRCUITO LOS BLANCOS
13011000089|CIRCUITO LOS CAMPAMENTOS
21021000167|CIRCUITO LOS CARDOS
15002000230|CIRCUITO LOS CATUTOS
08013000238|CIRCUITO LOS CHARRUAS
15003000340|CIRCUITO LOS CHIHUIDOS
1900100008B|CIRCUITO LOS CHOSMES
16009004107|CIRCUITO LOS COIHUES
0801700304A|CIRCUITO LOS CONQUISTADORES
13003000033|CIRCUITO LOS CORRALITOS
2101700276B|CIRCUITO LOS CORRALITOS
22001000009|CIRCUITO LOS FLORES
16001000103|CIRCUITO LOS FRESNOS Y CURRU LEUVU
14008000050|CIRCUITO LOS HELECHOS
22027000221|CIRCUITO LOS JURIES
2100700227B|CIRCUITO LOS LAPACHOS
1000400033B|CIRCUITO LOS LAPACHOS
21007000246|CIRCUITO LOS LAURELES
2202700224A|CIRCUITO LOS LINARES
19006000074|CIRCUITO LOS LOBOS
18015000105|CIRCUITO LOS MEDANOS
18017000127|CIRCUITO LOS MEDANOS
19002000020|CIRCUITO LOS MEMBRILLOS
16006000023|CIRCUITO LOS MENUCOS
15006000630|CIRCUITO LOS MICHES
21002000373|CIRCUITO LOS MOLINOS
1200300005B|CIRCUITO LOS MOLINOS
19006000073|CIRCUITO LOS MOLLES
1900800093A|CIRCUITO LOS MOLLES
1700700031D|CIRCUITO LOS NARANJOS
2100200375A|CIRCUITO LOS NOGALES
22022000189|CIRCUITO LOS NUÑEZ
1200800030C|CIRCUITO LOS PALACIOS
1200800031E|CIRCUITO LOS PATILLOS
10001000018|CIRCUITO LOS PERALES
1701100053C|CIRCUITO LOS PINARES
2200800072A|CIRCUITO LOS PIRPINTOS
22020000173|CIRCUITO LOS PORONGOS
22006000066|CIRCUITO LOS QUIROGA
21002000374|CIRCUITO LOS QUIRQUINCHOS
12005000015|CIRCUITO LOS ROBLES
1700400018B|CIRCUITO LOS ROSALES
21019000219|CIRCUITO LOS SALADILLOS
12006000020|CIRCUITO LOS SARMIENTOS
1701400066B|CIRCUITO LOS SAUCES
13012000095|CIRCUITO LOS SAUCES
21022000269|CIRCUITO LOS TABANOS
1200800031C|CIRCUITO LOS TAMBILLOS
22025000213|CIRCUITO LOS TELARES
1701000050A|CIRCUITO LOS TOLDOS
1700200008B|CIRCUITO LOS YACONES
10007000061|CIRCUITO LOTE PAULINA
11012000045|CIRCUITO LOVENTUE
11012000046|CIRCUITO LUAN TORO
08006000124|CIRCUITO LUCAS GONZALEZ
08012000229|CIRCUITO LUCAS NORTE
08012000227|CIRCUITO LUCAS SUD 1°
08012000228|CIRCUITO LUCAS SUD 2°
2100800411B|CIRCUITO LUCIO V. LOPEZ
22002000024|CIRCUITO LUGONES
16011000048|CIRCUITO LUIS BELTRAN
1700500022D|CIRCUITO LUIS BURELA
21020000419|CIRCUITO LUIS PALACIOS
19007000081|CIRCUITO LUJAN
1700400016B|CIRCUITO LUMBRERAS
1300600049B|CIRCUITO LUNLUNTA
1701900086A|CIRCUITO LURACATAO
1300600047A|CIRCUITO LUZURIAGA
11001000002|CIRCUITO MACACHIN
1700500025B|CIRCUITO MACAPILLO
12004000010|CIRCUITO MACHIGASTA
08008000156|CIRCUITO MACIA
21018000093|CIRCUITO MACIEL
22001000018|CIRCUITO MACO
21006000392|CIRCUITO MAGGIOLO
08013000243|CIRCUITO MAGNASCO
22002000026|CIRCUITO MAILIN
10010000087|CIRCUITO MAIMARA
16012000061|CIRCUITO MAINQUE
11019000078|CIRCUITO MAISONNAVE
10007000060|CIRCUITO MAIZ NEGRO
21020000417|CIRCUITO MAIZALES
21007000221|CIRCUITO MALABRIGO
1201500047A|CIRCUITO MALANZAN
22003000029|CIRCUITO MALBRAN
1200600022A|CIRCUITO MALLIGASTA
1600900043A|CIRCUITO MALLIN AHOGADO
15009000940|CIRCUITO MALLIN DE LOS CABALLOS
22025000212|CIRCUITO MALOTA
16007000035|CIRCUITO MAMUEL CHOIQUE
08016000294|CIRCUITO MANANTIALES
08017000298|CIRCUITO MANDISOVI
2202300195A|CIRCUITO MANOGASTA
15006000690|CIRCUITO MANZANO AMARGO
16006000024|CIRCUITO MAQUINCHAO
1600600024A|CIRCUITO MAQUINCHAO RURAL COLAN COHUE
18015000112|CIRCUITO MARAYES
21019000212|CIRCUITO MARCELINO ESCALADA
21022000252|CIRCUITO MARGARITA
2101600196B|CIRCUITO MARIA EUGENIA
08001000035|CIRCUITO MARIA GRANDE 1º
08001000045|CIRCUITO MARIA GRANDE 2º
21003000140|CIRCUITO MARIA JUANA
21011000065|CIRCUITO MARIA LUISA
08001000053|CIRCUITO MARIA LUISA
21021000166|CIRCUITO MARIA SUSANA
2100600397A|CIRCUITO MARIA TERESA
15002000220|CIRCUITO MARIANO MORENO
19002000028|CIRCUITO MARMOL VERDE
18004000051|CIRCUITO MARQUEZADO
19009000109|CIRCUITO MARTIN LOYOLA
14003000019|CIRCUITO MARTIRES
1201700055B|CIRCUITO MASCASIN
1700900048A|CIRCUITO MATANCILLA
1700900046H|CIRCUITO MATANCILLA VALLE DELGADO
22014000123|CIRCUITO MATARA
21011000042|CIRCUITO MATILDE
11008000028|CIRCUITO MAURICIO MAYER
21004000380|CIRCUITO MAXIMO PAZ
13007000058|CIRCUITO MAYOR DRUMMOND
